,Unnamed: 0,DriverID,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,TaskID_new
540,995,Driver-2,12,19,29,-2.267175572519084,5.32824427480916,0.8778625954198473,-0.029541015625,0.137451171875,-1.027587890625,93
541,159,Driver-2,15,48,14,2.152671755725191,-0.5877862595419847,0.3129770992366412,0.100830078125,-0.048095703125,-0.848388671875,12
542,1068,Driver-3,12,24,0,0.5648854961832062,4.984732824427481,1.641221374045801,0.590576171875,-0.353515625,-0.875,103
543,881,Driver-3,14,56,11,-0.4122137404580153,4.091603053435114,0.4351145038167939,0.178955078125,-0.090576171875,-0.993408203125,77
544,435,Driver-1,14,30,51,0.0610687022900763,3.259541984732825,0.4351145038167939,0.504638671875,-0.18994140625,-0.926513671875,35
545,618,Driver-1,15,15,20,4.419847328244275,4.129770992366412,1.236641221374046,0.287353515625,-0.12353515625,-0.990234375,55
546,778,Driver-2,15,4,51,5.954198473282442,-3.877862595419847,-28.06106870229008,-0.160400390625,-0.594970703125,-0.743896484375,68
547,1112,Driver-3,12,26,30,-1.015267175572519,5.259541984732825,0.6564885496183206,0.308837890625,-0.090087890625,-1.023193359375,109
548,625,Driver-1,15,15,27,2.992366412213741,5.763358778625954,1.358778625954199,0.19140625,-0.055419921875,-1.04052734375,55
549,1109,Driver-3,12,26,27,-1.961832061068702,2.358778625954198,8.893129770992367,0.472900390625,-0.43115234375,-0.87353515625,109
550,59,Driver-1,15,42,35,-1.778625954198473,4.969465648854962,0.916030534351145,0.355712890625,-0.132080078125,-1.002685546875,5
551,919,Driver-1,12,15,31,2.053435114503817,5.358778625954199,0.6030534351145038,-0.060791015625,0.077392578125,-0.947265625,82
552,330,Driver-3,15,31,10,-1.022900763358779,4.122137404580153,0.8931297709923665,0.180908203125,-0.044189453125,-1.00634765625,24
553,356,Driver-1,14,25,19,1.358778625954199,8.725190839694656,-0.9465648854961832,0.40478515625,-0.25732421875,-0.862548828125,26
554,163,Driver-2,15,48,18,-12.24427480916031,14.3206106870229,42.96946564885496,0.347412109375,0.4443359375,-1.066650390625,12
555,393,Driver-1,14,28,7,10.15267175572519,5.564885496183206,1.213740458015267,0.419921875,-0.119873046875,-1.042236328125,30
556,765,Driver-2,15,7,15,4.396946564885496,2.374045801526718,-12.51145038167939,0.0703125,-0.507080078125,-1.05029296875,67
557,1041,Driver-3,12,21,19,4.114503816793893,8.01526717557252,1.32824427480916,0.69091796875,-0.320068359375,-0.938720703125,99
558,127,Driver-2,15,46,37,-1.251908396946565,3.267175572519084,-4.022900763358779,0.32421875,-0.17333984375,-0.9951171875,10
559,984,Driver-2,12,18,31,0.4656488549618321,2.725190839694656,1.473282442748092,0.580810546875,-0.145751953125,-1.023193359375,91
560,935,Driver-1,12,16,6,-1.213740458015267,3.145038167938931,0.9923664122137404,0.00390625,0.06103515625,-0.970703125,84
561,1018,Driver-3,12,20,16,-5.877862595419847,4.259541984732825,1.007633587786259,0.151611328125,-0.017822265625,-1.0068359375,96
562,662,Driver-1,15,19,40,-0.8320610687022901,3.969465648854962,0.6183206106870229,0.18896484375,-0.05859375,-0.989990234375,59
563,229,Driver-2,15,38,11,2.748091603053435,7.396946564885496,2.450381679389313,0.1767578125,-0.149169921875,-0.98095703125,17
564,667,Driver-1,15,19,46,0.6564885496183206,6.854961832061068,2.206106870229008,0.298828125,-0.134521484375,-1.158203125,59
565,729,Driver-2,15,10,58,3.015267175572519,-9.282442748091604,-24.68702290076336,-0.098876953125,-0.529052734375,-0.802490234375,64
566,743,Driver-2,15,10,6,7.053435114503817,2.854961832061069,-25.59541984732824,0.064208984375,-0.426513671875,-0.8203125,65
567,593,Driver-3,14,21,3,-1.908396946564886,4.145038167938932,0.8702290076335878,0.150634765625,-0.07958984375,-0.995361328125,53
568,556,Driver-3,14,23,35,-2.358778625954198,5.274809160305344,13.67175572519084,0.2197265625,0.1884765625,-0.9794921875,48
569,243,Driver-2,15,36,4,-4.870229007633588,0.6793893129770993,-2.854961832061069,0.37548828125,-0.218505859375,-0.9951171875,18
570,41,Driver-1,15,41,14,0.1908396946564886,-0.7480916030534351,23.36641221374046,0.113525390625,0.356201171875,-0.8330078125,3
571,817,Driver-3,15,2,20,-1.374045801526718,1.900763358778626,-24.05343511450382,-0.090087890625,-0.244140625,-0.9248046875,71
572,1061,Driver-3,12,22,48,1.49618320610687,4.206106870229007,1.740458015267176,0.5458984375,-0.17822265625,-0.9619140625,102
573,809,Driver-3,15,2,14,-4.045801526717558,3.687022900763359,3.847328244274809,0.346923828125,-0.15185546875,-0.991455078125,71
574,385,Driver-1,14,27,30,1.053435114503817,7.091603053435114,1.061068702290076,0.242431640625,0.08056640625,-0.81005859375,29
575,714,Driver-2,15,13,10,0.3206106870229007,2.106870229007634,1.908396946564886,0.095703125,-0.047119140625,-1.102783203125,63
576,1042,Driver-3,12,21,20,-1.66412213740458,4.290076335877862,1.137404580152672,0.60205078125,-0.279541015625,-1.01708984375,99
577,1016,Driver-3,12,20,15,5.312977099236641,3.091603053435115,0.8320610687022901,-0.029052734375,0.080810546875,-0.94921875,96
578,852,Driver-3,15,0,9,5.877862595419847,0.0458015267175572,-28.01526717557252,0.115234375,-0.59326171875,-1.011962890625,74
579,262,Driver-3,15,35,26,-4.015267175572519,3.717557251908397,22.72519083969466,0.14697265625,0.299072265625,-1.2021484375,19
580,321,Driver-3,15,31,42,0.9770992366412212,0.6641221374045801,-1.419847328244275,0.23046875,-0.181884765625,-0.955078125,23
581,136,Driver-2,15,46,46,-5.603053435114504,5.67175572519084,19.56488549618321,0.18603515625,0.029296875,-0.91552734375,10
582,250,Driver-2,15,36,8,-5.312977099236641,-5.152671755725191,41.36641221374046,0.19140625,0.623291015625,-0.941162109375,18
583,686,Driver-1,15,21,8,-0.4351145038167939,3.908396946564885,0.9465648854961832,0.225341796875,-0.0654296875,-0.917236328125,61
584,958,Driver-2,12,17,6,-0.0305343511450381,4.961832061068702,0.366412213740458,0.561767578125,-0.1943359375,-0.97314453125,87
585,443,Driver-2,14,31,16,-2.603053435114504,4.076335877862595,1.526717557251908,0.605712890625,-0.187255859375,-0.990478515625,36
586,715,Driver-2,15,13,11,-0.0534351145038167,7.984732824427481,2.908396946564885,0.39501953125,-0.075439453125,-0.884765625,63
587,288,Driver-3,15,33,42,1.427480916030534,5.541984732824427,0.931297709923664,0.221923828125,-0.191162109375,-1.008544921875,21
588,526,Driver-2,14,24,52,1.748091603053435,2.648854961832061,-2.0,0.548583984375,-0.3427734375,-1.056640625,45
589,1001,Driver-2,12,19,32,0.1679389312977099,4.572519083969466,1.290076335877863,0.592529296875,-0.28515625,-0.99609375,93
590,928,Driver-1,12,15,49,-0.1450381679389313,3.809160305343511,0.9847328244274808,0.024658203125,0.01123046875,-0.924560546875,83
591,264,Driver-3,15,35,27,-5.419847328244275,5.32824427480916,35.86259541984733,0.367919921875,0.318359375,-1.337646484375,19
592,310,Driver-3,15,31,38,-1.450381679389313,5.358778625954199,3.106870229007634,0.34375,-0.16650390625,-1.12255859375,23
593,164,Driver-2,15,48,19,2.671755725190839,6.343511450381679,20.09160305343512,0.367431640625,0.179443359375,-0.9990234375,12
594,1113,Driver-3,12,26,31,-0.8778625954198473,4.488549618320611,0.0458015267175572,0.09814453125,-0.015869140625,-1.001220703125,109
595,916,Driver-1,12,14,58,0.0534351145038167,0.3511450381679389,0.7862595419847328,0.11572265625,0.0380859375,-0.986083984375,81
596,287,Driver-3,15,33,41,-1.557251908396946,0.7175572519083969,0.0839694656488549,0.27392578125,-0.316650390625,-0.93896484375,21
